Date,BTCPrice,BTCExchTrVol,BTCMyWallUsers,BTCMinRev,BTCHR,BTCCostPerTx,BTCCost%TxVol,BTCEstTxVolUSD,BTCEstTxVol,NoUnqBTCAddrs,BTCNoTxExclPopAddrs,BTCNoTxs,BTCTotTxFeesUSD,BTCTotTxFees,BTCMktCap,TotBTCs,BTCDaysDstyd,BTCDaysDstyd1y,BTCMinOpMgn
2013-04-12,124.9,15108183.776,215661.0,440080.45981,65.9868528176111,7.94928667853,1.37773971853,31942206.0,291710.0,72076.0,58690.0,55361.0,4865.97470521,44.43812922,1207719189.71,11029400.0,14405332.0,5559516.0,53.0
2013-04-13,91.0,25602974.7685,218263.0,375375.0,62.1725838686,7.0272572402,1.8352800182663,28158775.7724955,229680.06339719,57080.0,23968.0,53417.0,4617.50537703,50.74181733,1004046225.0,11033475.0,10676727.0,7930834.0,67.0
2013-04-14,91.0,25602974.7685,220869.0,407971.672898,61.0283031839,7.14636478590948,1.78862500827,20737494.0,227885.0,57893.0,26933.0,55471.0,5471.672898,53.37811427,1103122500.0,11031225.0,5905214.0,3133790.0,61.0
2013-04-15,100.0,28526787.0,223363.0,420602.0,61.0283031839177,6.39241910725,0.838311181708,50172538.0,551347.0,79311.0,54496.0,65797.0,4341.3969781,47.7076591,1004826550.0,11042050.0,11671398.0,8982461.0,61.0
2013-04-16,85.59999,27350449.773,225727.0,362002.35771,74.5011506642,6.44545185012,0.844905821490642,36897674.7879628,541816.07618154,84698.0,33619.0,56164.0,4696.40221698,54.86451829,751992547.5,11042475.0,26044894.0,14626481.0,61.0
2013-04-17,96.5,14647188.4457,226475.0,309900.40909436,72.7166919657,5.35659434255817,1.57685467746,25397077.0,263182.0,86804.0,28920.0,56706.0,5600.40909436,81.48473727,1066353950.0,11050300.0,7625994.0,1699001.0,51.0
2013-04-18,93.9,30731043.624,228489.0,380032.74,72.7166919656983,6.56780222249,1.15590336537,32877553.0,274850.0,87326.0,46631.0,57863.0,6258.58015741,52.32051628,1322210698.5,11053425.0,6097391.0,1697889.0,57.0
2013-04-19,123.86,6680545.51208,230333.0,454813.92,64.6866278222,9.47213262246,1.43767282318648,26871098.7954289,242081.97112999,61190.0,26957.0,48016.0,5900.57699502,47.63908441,1226960700.0,11053700.0,5099989.0,2526352.0,65.0
2013-04-20,125.0,12799768.4921,232115.0,463338.735088351,77.6239533867,9.5925372673668,2.87881151873,19031291.0,152250.0,62602.0,24533.0,48302.0,5496.7350883512,46.22212486,1382675000.0,11061400.0,4730462.0,2442973.0,66.0
2013-04-21,127.5,9465886.875,233959.0,505793.925,77.6239533866963,10.8221307529,2.63625103217,19186106.0,155334.0,77777.0,44224.0,46737.0,5667.72310413,45.88692146,1366749056.75,11065450.0,10660362.0,7935769.0,66.0
2013-04-22,136.08099,12551729.743,233959.0,546637.33683,70.9322332672,9.53925270191,2.29307788433071,20874218.5591197,175413.60133714,72900.0,31495.0,57304.0,5726.5354558,42.08181801,1316720125.0,11064875.0,5339100.0,3793848.0,66.0
2013-04-23,153.20019,33655839.3436,237368.0,560371.0005537,78.0700680613,8.90806919139192,1.77848358552,38367160.0,250438.0,78421.0,33712.0,61668.0,7921.0005537,61.23818202,1696508264.02,11073800.0,10450354.0,8150398.0,69.0
2013-04-24,142.5,16598713.5,239046.0,608258.04025,78.0700680613325,9.93658379211,1.55902271202,39015342.0,258175.0,73729.0,65023.0,61214.0,7673.54193846,50.77780195,1674073468.78,11077775.0,6683370.0,2080628.0,73.0
2013-04-25,135.601,32935614.4881,240714.0,589864.35,76.7317240374,10.4339828065,1.55393731930518,46028218.1722704,296822.19753834,74621.0,28632.0,56533.0,6894.92270299,50.84713758,1717563073.5,11076050.0,13392759.0,2269382.0,72.0
2013-04-26,128.00001,6037557.54177,242215.0,619929.370863019,70.9322332672,11.0925505191372,1.81696987931,28298545.0,221082.0,72592.0,24689.0,55264.0,5822.6208630189,40.59900011,1419014510.86,11086050.0,3383214.0,965476.0,69.0
2013-04-27,137.0,17667770.71,243762.0,572109.88793,70.9322332671535,13.9586660794,2.53089417969,22605050.0,166226.0,107554.0,44369.0,40986.0,4429.25158102,32.57042361,1508159586.85,11090225.0,6405801.0,2628042.0,67.0
2013-04-28,141.50002,9777728.43625,245294.0,645240.0912,80.7467561091,12.9024793777,3.22621367208472,17955087.5594446,139728.3078556,73687.0,27314.0,50009.0,5069.95886337,35.83009291,1424698775.0,11087150.0,3273131.0,1538683.0,69.0
2013-04-29,139.109,7055592.91411,246826.0,631409.784038169,74.6333901792,11.86102460905,1.62779327781,32294820.0,232155.0,73560.0,25564.0,51776.0,6263.9453661692,45.72411389,1543897758.78,11098475.0,5306881.0,2567609.0,70.0
2013-04-30,144.54,10137883.833,248307.0,442507.288,74.6333901791775,8.77346567004,1.34138871984,32988744.0,265397.0,61672.0,47599.0,50437.0,4462.79142436,35.90344815,1604144668.5,11098275.0,3919949.0,1391040.0,66.0
2013-05-01,105.00003,30499232.3592,249957.0,383775.10965,72.1289139987,6.70021840235,1.33772615327675,41742164.0089215,300303.33819368,67744.0,27688.0,57278.0,5783.85622903,55.0843293,1166088333.17,11105600.0,7617711.0,1824304.0,62.0
2013-05-02,93.15,24562503.6727,251776.0,409938.7621563,73.631599707,7.22079127309765,0.99856336095,34738967.0,372936.0,65415.0,26506.0,55429.0,6288.7621563,52.5540039,1034828966.25,11109275.0,6499154.0,2141414.0,56.0
2013-05-03,103.3,24112587.636,253614.0,435864.26268,73.6315997069738,9.0149592066,2.27738175917,19138832.0,170898.0,56115.0,51180.0,48349.0,4787.33527275,42.74796187,1147606185.0,11109450.0,14873997.0,4992143.0,50.0
2013-05-04,117.89001,10847146.7046,255348.0,458356.35888,77.1378663597,9.27490153342,2.19169620902418,18759073.1537338,193792.07803444,55974.0,21113.0,49419.0,4497.02279477,38.14591919,1310580293.92,11116975.0,4044481.0,598530.0,58.0
2013-05-05,120.94999,12440874.3704,257232.0,470673.008996268,81.6459234846,9.35136710236565,1.52354360134,32747255.0,270750.0,64381.0,24879.0,50332.0,4135.508996268,36.56506628,1345090886.29,11121050.0,4527940.0,1976443.0,60.0
2013-05-06,115.98,9750629.967,258958.0,474770.45,81.6459234846036,8.01773959301,0.974882718394,48700263.0,455952.0,69183.0,53340.0,59215.0,4811.25852318,45.04501941,1289761389.0,11120550.0,2729247.0,502004.0,61.0
2013-05-07,113.95001,9983220.03191,260728.0,469929.84124,81.6459234846,9.92271461053,0.97001038483363,49746762.5641563,442980.96673336,95352.0,25395.0,47359.0,5623.82279483,49.35342081,1268209485.05,11129525.0,4669155.0,2031175.0,56.0
2013-05-08,109.56154,6429884.36065,262339.0,500229.167555164,83.1486091929,9.60372391489555,2.50721371402,18432038.0,168235.0,70728.0,25416.0,50439.0,5956.667555164,52.00264132,1219822578.86,11133675.0,2536036.0,1250807.0,59.0
2013-05-09,113.35,7109505.8285,262339.0,498374.8,83.1486091929092,7.33583761426,2.12635990606,23437933.0,199167.0,69602.0,66774.0,67937.0,7082.89706192,60.18777245,1261789530.0,11131800.0,3786891.0,2374174.0,57.0
2013-05-10,115.4,3080022.31514,265186.0,512145.2,87.6566663178,7.27375656867,1.95768577131171,25122024.5341666,222930.38010619,67240.0,21238.0,70410.0,7350.76529715,63.69813949,1285812765.0,11142225.0,5053019.0,1075684.0,60.0
2013-05-11,114.32,2987755.49073,266765.0,558237.023049608,89.1593520261,7.42573458350548,2.11273362929,24398195.0,213420.0,61435.0,19684.0,73402.0,7397.023049608,61.69773114,1305942020.0,11142850.0,7316599.0,3594280.0,59.0
2013-05-12,115.68,3248609.0496,268371.0,535813.5888,89.1593520261315,8.61575154848,1.73008536575,30970356.0,263571.0,58799.0,65428.0,62190.0,7060.31395844,60.08625448,1310296293.0,11151175.0,2304224.0,563147.0,59.0
2013-05-13,119.0,3016444.63201,269829.0,443751.0,81.7498729686,7.01172436677,1.43746586170001,37719731.5870739,327712.69841072,68323.0,26812.0,63287.0,6505.05267342,54.66430818,1327427150.0,11154850.0,2068169.0,451845.0,56.0
2013-05-14,114.98499,19896442.9489,271342.0,490866.124125639,81.7498729686,6.97818011921071,1.29512526771,33062756.0,287540.0,70212.0,28149.0,66470.0,7107.12412563871,57.38806322,1316075208.75,11154125.0,3069549.0,1195086.0,56.0
2013-05-15,112.0,9642025.12,272722.0,423762.26368,81.7498729685886,6.99936018499,1.7106373307,24772186.0,215241.0,68388.0,64171.0,60543.0,6660.67717294,57.87351884,1284654522.42,11162150.0,7402098.0,3217474.0,55.0
2013-05-16,124.49,9881054.59942,274062.0,512027.37,89.5355751561,8.40822664871,1.62805941200508,26500939.869221,232016.6334199,64560.0,26882.0,60896.0,11017.1803938,88.4985171,1390077125.75,11166175.0,3112026.0,1216393.0,55.0
2013-05-17,123.74995,4669566.86334,275525.0,490901.81071408,81.7498729686,8.22818609668091,1.72426430539,26655270.0,215396.0,55716.0,22985.0,58731.0,6585.56071408,55.40377799,1310912002.5,11165250.0,2614963.0,670479.0,59.0
2013-05-18,123.32,10297629.4224,277091.0,471151.04176,81.7498729685886,10.0053311055,3.37578952281,13956766.0,115292.0,55552.0,52215.0,47090.0,5108.67702528,42.20084266,1352646555.84,11173700.0,6760613.0,642041.0,58.0
2013-05-19,122.65001,1983151.42975,278632.0,429152.38499,76.7447787052,8.56711286986,3.00480634884865,16608941.7792529,134703.50185931,56966.0,22790.0,50093.0,6019.00519223,49.07464086,1370877559.27,11177150.0,1993973.0,650049.0,57.0
2013-05-20,122.5,1779133.8849,280219.0,398718.883928346,82.8621161382,8.16695446484804,2.52868732683,18248895.0,148971.0,63976.0,25688.0,48821.0,5301.1339283463,43.45547937,1363405986.25,11176375.0,2177603.0,824764.0,58.0
2013-05-21,122.02,2103682.1494,281617.0,515701.2,82.8621161382293,9.55338359793,3.04224438644,16951340.0,138220.0,67890.0,53932.0,53981.0,6754.77782466,55.07809707,1371731466.0,11185025.0,1868880.0,584350.0,57.0
2013-05-22,125.67,2969063.3073,283029.0,512482.26,89.5355751561,9.34777214359,2.46871382879615,19881349.3258152,162032.18684446,65171.0,27539.0,54824.0,6712.18043196,53.41115964,1406127913.5,11189050.0,2135736.0,544195.0,58.0
2013-05-23,131.5,4850475.80115,284200.0,548198.01918393,90.0916967409,9.09479758417828,2.93058599861,18356960.0,139597.0,67558.0,28073.0,59789.0,6998.01918393,56.46156491,1376062500.0,11187500.0,2894274.0,894889.0,59.0
2013-05-24,126.7,2797850.216,285423.0,577864.95,90.0916967408936,10.3493257038,1.78749889314,32328129.0,243637.0,68107.0,55401.0,55836.0,7428.67962334,55.98522589,1485783006.0,11197400.0,2988329.0,662608.0,60.0
2013-05-25,134.04701,3067074.3832,286595.0,543560.62555,97.2680490551,13.6302471363,2.04147230245391,27941855.9728302,209317.97118009,52307.0,21292.0,39879.0,4111.22771085,30.67004412,1501517528.99,11201425.0,14865869.0,721295.0,57.0
2013-05-26,132.60997,2246642.66472,286595.0,548644.813471673,103.913692158,13.3953028339195,4.78672439882,12042798.0,90814.0,59395.0,23700.0,40722.0,4186.0634716729,31.5289397,1478106513.75,11198625.0,965754.0,215326.0,58.0
2013-05-27,133.5,3113915.535,289335.0,526629.384,103.913692158211,9.55111509304,2.40750544798,21874484.0,170467.0,59658.0,52758.0,55138.0,7001.95404396,54.56592486,1438449537.78,11209775.0,1448306.0,239424.0,57.0
2013-05-28,129.97994,1618565.51387,290897.0,552544.72494,101.497094666,10.0610849604,2.09829566817651,26008344.7000929,200434.22241132,66689.0,28087.0,54919.0,6751.57077771,51.94317506,1454586892.0,11209825.0,4252774.0,2485220.0,56.0
2013-05-29,130.99589,2792371.23183,292370.0,568010.48119275,102.101244039,10.0852343032395,2.79777109044,19997470.0,152657.0,63212.0,26318.0,55060.0,6860.48119275,52.15347597,1469538093.2,11218200.0,4210870.0,444443.0,57.0
2013-05-30,132.3,2538895.212,293740.0,598246.70256,102.101244039172,10.383343213,2.76667265799,21623328.0,169807.0,63472.0,57426.0,57616.0,6234.30847084,48.95769767,1429125799.45,11222850.0,4960431.0,2042099.0,57.0
2013-05-31,129.19945,1577293.26163,294983.0,644576.05605,119.621575857,12.3034177524,3.28455250293102,17736377.8752891,137619.3193303,59033.0,24158.0,52390.0,5085.54148989,39.3619438,1446152814.0,11220925.0,8397401.0,6762628.0,56.0
2013-06-01,120.60293,11628005.8376,296314.0,750633.183040245,123.246472095,13.2403150837007,4.51771673804,13732191.0,113863.0,50677.0,22684.0,54311.0,5542.683040245,41.25064975,1354720652.4,11232900.0,2626027.0,1242820.0,56.0
2013-06-02,129.3,818734.065,297719.0,632880.10548,123.246472094622,12.1595470619,2.92612962367,21628574.0,180238.0,51180.0,49947.0,52048.0,5940.52901049,49.50440017,1452329925.0,11232250.0,2684924.0,280318.0,53.0
2013-06-03,120.56663,2955801.57582,299174.0,640691.07182,126.871368333,10.6572253205,2.1717093491557,34314504.4791956,280301.45792514,63518.0,27841.0,60118.0,7823.58578577,64.89014237,1355575833.58,11243375.0,3140875.0,294249.0,53.0
2013-06-04,122.4051,1779222.8639,300570.0,674785.549424747,156.703562082,11.575954666588,3.02876261785,20651670.0,168716.0,67477.0,25027.0,57622.0,6671.2994247467,54.21273887,1372056508.0,11243600.0,2368577.0,309751.0,53.0
2013-06-05,121.42,2722441.5998,301864.0,542260.08014,156.703562082192,9.69741550377,2.7925685591,19417968.0,160891.0,65079.0,56560.0,55918.0,5234.69502687,43.37307063,1358109258.69,11252875.0,14045052.0,12486439.0,41.0
2013-06-06,110.29501,7662141.61041,303259.0,448349.21565,124.897393541,8.25218044303,2.33763134404579,25643113.108673,210361.8794805,60504.0,26978.0,54331.0,4465.25923325,40.4846895,1241579898.07,11256900.0,8957143.0,439948.0,40.0
2013-06-07,107.8,2521636.93457,304451.0,483513.334941159,130.327714999,9.26483741360388,3.05383320886,14984807.0,139006.0,51054.0,23662.0,52188.0,4659.0849411591,39.16184703,1338983556.0,11254800.0,4705195.0,1211572.0,34.0
2013-06-08,111.5,7339966.95,305653.0,414659.06495,130.327714999051,8.9681221738,1.83084892033,22648459.0,230003.0,47541.0,48218.0,46237.0,3594.32470509,36.50155661,1109296698.62,11265275.0,3932971.0,1954248.0,33.0
2013-06-09,104.96851,8842004.389,306999.0,475927.22434,139.636837499,11.2231105112,1.62929478240896,28246005.5408642,261561.30698087,48672.0,20896.0,42406.0,3589.38660148,34.19488951,1216618039.75,11266025.0,8892211.0,5087647.0,26.0
2013-06-10,108.0,1603831.4172,308385.0,494760.665586696,136.533796666,10.4795531980576,3.07628946404,15612185.0,144557.0,57169.0,23454.0,45000.0,3780.665586696,34.47766724,1217610900.0,11274175.0,1834324.0,432449.0,31.0
2013-06-11,106.1,6803929.872,309714.0,545461.01643,136.533796665672,11.7513199136,2.89122216633,18866105.0,174425.0,56360.0,49663.0,46417.0,4702.58514956,43.47723521,1219978239.14,11279175.0,4362852.0,2907038.0,33.0
2013-06-12,109.0,1087043.74903,309714.0,530067.0,149.721720207,12.2411666898,2.92055598287029,20600672.5539862,188996.99590813,53645.0,22741.0,43302.0,4244.29825054,38.93851606,1229242050.0,11277450.0,3547709.0,2012327.0,33.0
2013-06-13,100.0,5432334.34644,312151.0,517965.950830181,133.430755832,11.7706158579748,2.25656976348,19223868.0,192239.0,60855.0,26342.0,43193.0,4490.950830181,40.8787914,1128830000.0,11288300.0,1734384.0,584919.0,33.0
2013-06-14,103.9,3144556.358,313209.0,452440.80126,133.430755832362,10.8940502579,3.16651632198,14288283.0,140122.0,63694.0,50172.0,41531.0,3798.58227183,37.25196643,1172875150.0,11288500.0,2812255.0,368959.0,28.0
2013-06-15,100.0,1265613.59536,314217.0,470400.0,145.067158957,11.7376983731,3.55807750400778,12809019.4247898,128115.81741138,37955.0,17372.0,40076.0,2907.46919,29.0746919,1129737500.0,11297375.0,5384873.0,4085717.0,29.0
2013-06-16,100.52521,1345147.55816,315322.0,474220.279189203,148.049400446,10.818549053,3.2569740336,11990898.0,119282.0,45693.0,20835.0,42966.0,3185.0291892027,31.28648429,1136058016.38,11301225.0,3822006.0,2619397.0,27.0
2013-06-17,99.9,860747.391,316640.0,395839.50314,148.049400446238,8.4176396202,2.53635280602,15606642.0,145327.0,47538.0,45943.0,47025.0,3972.6107534,36.99237474,1128840030.0,11299700.0,1455866.0,129480.0,11.0
2013-06-18,107.835,2853373.54561,318057.0,340866.435,120.169967895,7.26747617423,2.08136140285978,17821512.1112672,174806.3963832,55778.0,25385.0,46903.0,3896.85015472,36.13715542,1219398180.0,11308000.0,1679554.0,199436.0,17.0
2013-06-19,111.97,4122616.9296,319312.0,369143.306783338,140.358522501,7.84893595252786,2.49643202948,16649067.0,148692.0,54530.0,26140.0,47031.0,4017.306783338,37.4085742,1266565450.5,11311650.0,2757006.0,1114322.0,17.0
2013-06-20,107.68,1876004.1904,320559.0,486180.0,140.358522500979,9.17424614107,2.39147894224,20329679.0,183150.0,54098.0,52515.0,52994.0,6162.30838536,55.51629176,1217941560.0,11310750.0,2234427.0,449353.0,20.0
2013-06-21,109.09,938452.83586,321597.0,473996.05,165.353875823,11.1342474924,2.12150124592388,22223940.1986307,199999.46183073,49708.0,21857.0,42571.0,4972.78922193,45.58428107,1234928799.75,11320275.0,1727293.0,228806.0,19.0
2013-06-22,107.68389,1154882.48106,322614.0,500599.417947664,169.199314796,11.0432026195686,4.30384648854,11109050.0,103164.0,41462.0,18203.0,44594.0,6184.41794766439,55.58427754,1219485056.99,11324675.0,1954581.0,186334.0,18.0
2013-06-23,108.35,779442.8125,323859.0,368313.32832,169.1993147957,8.99136606987,2.30343274581,15989758.0,156809.0,40871.0,38507.0,40963.0,3856.89336453,37.82404209,1226717030.0,11321800.0,1981250.0,920073.0,17.0
2013-06-24,103.86665,9346237.41777,325294.0,388045.8044,142.281241987,8.5120164166,2.03355037342494,20120327.2914897,186333.83303843,50770.0,24782.0,45588.0,3762.16719238,36.22112769,1177011684.47,11331950.0,3003280.0,98367.0,12.0
2013-06-25,104.40565,1912907.61399,326553.0,407676.785224876,181.696991457,9.13479542953855,3.02172294589,16456972.0,157625.0,54518.0,26087.0,44629.0,3480.2852248756,33.79573922,1167062042.0,11332900.0,5172031.0,1809483.0,14.0
2013-06-26,103.89,9714068.226,327848.0,429970.61183,181.696991456746,9.18799520974,3.00671389674,14300350.0,139122.0,54144.0,45627.0,46797.0,3406.04020983,33.13590698,1165723515.16,11340825.0,4179178.0,454261.0,14.0
2013-06-27,96.63498,3870268.17574,329239.0,410408.76006,161.50843685,8.49285572511,2.81917843858252,15700972.1653262,150970.88620506,53524.0,26147.0,48324.0,4570.29794479,47.29444705,1096326263.97,11345025.0,4194626.0,1626637.0,13.0
2013-06-28,95.85301,3298354.37503,330442.0,445143.521071561,170.754179026,8.75181410989444,2.99428702499,12964846.0,135258.0,55499.0,23586.0,49552.0,4988.2710715613,48.09132266,1154476335.75,11343975.0,4556438.0,2857606.0,7.0
2013-06-29,94.65,4492672.9905,330442.0,397483.5,170.75417902577,12.0471449354,3.95671876051,10045786.0,104101.0,50788.0,36545.0,32994.0,1918.45959105,19.88041027,1095578975.0,11353150.0,6895564.0,5064249.0,-2.0
2013-06-30,90.998,3447066.13603,334016.0,350888.288,162.269499323,10.3041813643,3.37954042555979,11538317.4236195,121468.75906537,49206.0,24137.0,34053.0,2907.86977348,31.95531521,1033462011.05,11356975.0,3974842.0,2556609.0,-2.0
2013-07-01,89.55,3523000.56366,335965.0,388930.47029171,166.511839174,9.82296485052558,1.5252233068,23261977.0,259765.0,56769.0,29925.0,39128.0,2361.72029171,24.12834059,1104285906.25,11355125.0,12991760.0,10285626.0,-8.0
2013-07-02,87.0,4571517.66,337567.0,364651.2,166.511839174198,10.3151594014,1.66046849706,21960742.0,265226.0,51868.0,39650.0,35351.0,2442.33732031,29.49682754,941044770.0,11365275.0,9614523.0,4406173.0,-9.0
2013-07-03,79.8,7595580.48181,338907.0,340825.8,180.299443692,9.86185763889,1.58029694245598,27872927.9470423,306127.70946779,53347.0,26097.0,34560.0,1683.9082386,21.101607,1034897062.5,11366250.0,5503193.0,2463180.0,-19.0
2013-07-04,67.85844,3952252.56831,340206.0,367089.515839691,187.723538432,9.76198052972266,1.3051742029,23177973.0,341564.0,47699.0,22418.0,35292.0,1925.2658396909,23.33133526,771818503.638,11373950.0,7776154.0,5062625.0,-23.0
2013-07-05,80.04,5115546.0948,341371.0,328076.02062,187.723538432058,8.87195491008,1.88395161428,17414249.0,251121.0,50395.0,37037.0,36979.0,2201.761033,31.75035904,789064090.473,11378650.0,5762453.0,1814522.0,-45.0
2013-07-06,70.942,2220238.98174,342417.0,332859.864,198.329388061,11.5316079681,2.22761637160232,15317565.9950894,222445.04785201,37506.0,17764.0,28865.0,1228.22952703,17.31315056,783452928.5,11377475.0,5660865.0,793963.0,-42.0
2013-07-07,77.64,5452234.26753,343646.0,338639.273125113,197.268803098,10.8205289214313,2.46962547769,14716112.0,189543.0,47647.0,23029.0,30356.0,1343.2731251126,18.42094257,884162379.0,11387975.0,2590565.0,311536.0,-39.0
2013-07-08,75.0,3120555.75,344952.0,386219.2246,197.268803098095,9.24478120976,1.59159990973,24266100.0,317919.0,52297.0,39629.0,41777.0,2683.77617676,35.161138,854145000.0,11388600.0,1978383.0,220806.0,-27.0
2013-07-09,78.58899,1867056.47291,346149.0,338011.24599,181.360028655,8.59204997433,1.22502650654855,29408339.5856637,384472.99759006,55835.0,26244.0,39340.0,2063.65604346,26.25884419,895700331.002,11397275.0,2723814.0,1025313.0,-29.0
2013-07-10,87.15,6439647.31053,347329.0,379783.436091007,249.708212058,9.61915394587425,2.36910374923,17778704.0,204001.0,56988.0,29490.0,39238.0,2035.936091007,26.39959721,993690836.25,11402075.0,8151396.0,1815632.0,-25.0
2013-07-11,87.9,5225816.736,348460.0,406554.6,249.70821205767,8.12378059746,1.26228766823,32207761.0,329323.0,61548.0,43434.0,50045.0,3134.51097321,32.05021445,1002035827.5,11399725.0,3090130.0,517401.0,-38.0
2013-07-12,95.995,3785155.40561,349434.0,364781.0,196.385104275,9.04871877558,1.39606445298855,25353409.4932243,285190.20802277,57072.0,25977.0,40313.0,2412.92515643,25.13594621,1095300550.12,11409975.0,5732529.0,308476.0,-23.0
2013-07-13,94.75,1661401.50583,350362.0,391012.109406778,211.991867528,10.0968886382993,2.4050004882,16176442.0,170728.0,38740.0,17989.0,37970.0,3303.3594067773,33.60786141,1081481237.5,11414050.0,6363795.0,466444.0,-25.0
2013-07-14,98.0,3355722.86,351533.0,422816.43768,211.991867528126,11.5089672187,2.85071015188,14831969.0,150769.0,38901.0,34933.0,36738.0,2297.01003896,23.34949228,1118268200.0,11410900.0,1908589.0,338929.0,-27.0
2013-07-15,97.01,1786082.59685,352753.0,401039.34,213.292431133,10.3403295173,2.36299015488883,16719767.81624,176573.74396705,53761.0,25421.0,38784.0,3299.77183559,34.01475967,1108089449.25,11422425.0,2048499.0,667916.0,-23.0
2013-07-16,97.97,1550144.17905,352753.0,481548.697162536,219.795249155,10.0548880222696,1.16525836283,35799465.0,365413.0,54355.0,26069.0,39392.0,4308.697162536,35.8771154,1123929720.0,11422050.0,3032388.0,359615.0,-24.0
2013-07-17,97.05,1531533.4335,355156.0,391160.84327,219.795249154928,9.48107819934,1.30927871957,29876056.0,330487.0,53170.0,40643.0,41257.0,2494.50605443,27.59409047,1033357994.31,11430950.0,4000127.0,513554.0,-23.0
2013-07-18,93.41082,2080220.95898,356243.0,397743.27156,219.795249155,10.4614221873,0.989755105829359,45562008.0600204,461153.927733,48100.0,24401.0,38020.0,3085.0203136,33.02637011,1068169073.59,11435175.0,3048957.0,34828.0,-33.0
2013-07-19,91.8775,1310049.7982,357213.0,391613.021306059,243.205394035,10.4874808201724,3.49110240926,12358753.0,134513.0,44457.0,20029.0,36759.0,1930.521306059,21.11963162,1030142582.5,11433325.0,2456794.0,318350.0,-29.0
2013-07-20,92.0,2468011.32,358155.0,435894.89099,243.205394035335,11.817994008,3.77160135334,11557290.0,129945.0,42223.0,33702.0,36884.0,2356.37610484,26.49400011,1017893727.05,11444725.0,2902194.0,1006474.0,-31.0
2013-07-21,91.788,693136.370917,359347.0,414973.548,279.682550204,11.1381364039,3.22837084384419,14537429.8666669,162629.26352687,46082.0,22602.0,37257.0,2018.70489325,21.9931243,1023039498.25,11444675.0,2737885.0,1004086.0,-36.0
2013-07-22,95.396,2348345.51174,360592.0,386439.92385778,225.299832109,9.63210179107129,1.18407926562,29454766.0,308763.0,54206.0,26085.0,39979.0,2978.92385778,32.7694805,1092556078.6,11452850.0,3119065.0,1305864.0,-57.0
2013-07-23,91.99,758948.7766,361838.0,363439.0512,225.29983210912,9.09438858945,1.64447918991,22100556.0,236063.0,53996.0,38432.0,39963.0,3082.30494885,32.92301081,1072594584.72,11456700.0,2870681.0,580574.0,-51.0
2013-07-24,96.2,2223482.50136,363091.0,332755.8,212.869496544,7.86582356278,1.76450108346049,22809377.4421307,238691.68524624,51978.0,26580.0,42304.0,3354.29712285,34.86795346,1094721026.0,11455850.0,2596908.0,610796.0,-54.0
2013-07-25,96.39475,1117117.72227,364284.0,367147.577383676,276.574966313,8.3745256126383,2.19600190244,19630098.0,203643.0,55955.0,27299.0,42530.0,3284.0773836754,33.78420434,1105124840.98,11464575.0,3639587.0,2369350.0,-49.0
2013-07-26,97.0,2101653.41,365395.0,395575.15455,276.574966313265,10.9921681315,2.85093119492,13875296.0,145742.0,51523.0,36622.0,35987.0,2922.30780695,30.69502419,1091873110.71,11468700.0,2641241.0,911282.0,-50.0
2013-07-27,99.00001,3179627.37552,366423.0,439956.04444,275.021174368,13.2873076754,3.92696672557846,12125392.5837381,126279.86444218,37554.0,18416.0,33111.0,1973.20248707,19.93133624,1101078143.5,11467175.0,1465542.0,224093.0,-51.0
2013-07-28,101.04202,3138902.23092,367646.0,411693.056710057,257.929462966,10.8890461465842,2.32401660555,18173521.0,179861.0,54397.0,26191.0,37302.0,2271.0567100572,23.82217431,1159687050.1,11477275.0,2051227.0,543637.0,-46.0
2013-07-29,98.7,4147378.935,369006.0,475057.70676,257.929462966303,11.8770365208,2.72448600468,17436599.0,171115.0,56108.0,41812.0,39998.0,3807.41245653,37.36421201,1132918080.0,11478400.0,6300665.0,1490234.0,-42.0
2013-07-30,104.95555,5807821.22601,370519.0,526876.861,309.20459717,10.1480548739,2.26125194267406,22946719.5135193,226120.61010563,69550.0,33198.0,51919.0,4777.68309766,45.52101435,1205611283.41,11486875.0,4652952.0,496703.0,-41.0
2013-07-31,104.19,1611370.63666,371815.0,545157.638204102,287.451509932,10.6488580342247,1.95588527229,24802510.0,238051.0,82370.0,31084.0,49524.0,6157.638204102,49.24699101,1197299385.0,11491500.0,5676468.0,1214750.0,-37.0
2013-08-01,106.2,4759776.738,373038.0,505450.5,287.451509932325,9.50559483958,2.93396742309,17227543.0,163294.0,103351.0,50904.0,53174.0,4327.11473342,41.01530553,1220198175.0,11489625.0,3867734.0,1186508.0,-38.0
2013-08-02,103.80001,847828.085755,373038.0,467411.44503,332.726003145,9.52637205809,2.52254973519894,20028291.0290872,191438.45372861,53305.0,25934.0,49065.0,2908.22203765,28.01755065,1193775370.01,11500725.0,5208974.0,444152.0,-36.0
2013-08-03,104.67459,542437.000041,375222.0,457379.853148955,317.85556725,9.80113686943289,4.59023105264,9821585.0,93830.0,46413.0,20226.0,45746.0,2804.853148955,26.43529564,1201828375.0,11500750.0,32422936.0,31067344.0,-66.0
2013-08-04,104.95,875589.454,376431.0,513592.8,317.855567249954,10.7215163977,3.09781909161,16579173.0,155819.0,46551.0,42946.0,47903.0,2878.62340819,27.05473128,1224642720.0,11509800.0,1627222.0,235276.0,-64.0
